timestamp,meter_id,location_id,energy_consumption_kWh,voltage_V,current_A,power_factor,frequency_Hz,temperature_C,humidity_percent,wind_speed_mps,solar_radiation_Wm2,distributed_generation_kW,battery_storage_level_%,grid_stability_index,outlier_flag,dwt_feature_1,dwt_feature_2,predicted_demand_kWh,resilience_score,high_demand_flag
2025-01-13 10:00:00,meter_98,suburban,5.6,214.34,82.39,0.92,49.48,2.1,31.5,1.24,778.6,16.14,17.3,0.921,0,-1.1394,1.5281,43.66,0.486,0
2025-01-13 11:00:00,meter_99,suburban,16.07,242.98,6.41,0.71,49.55,-4.3,47.4,1.89,734.4,5.88,9.8,0.172,0,-0.3369,-0.8676,12.91,0.162,0
2025-01-13 12:00:00,meter_0,rural,40.47,255.44,77.7,0.98,49.86,9.1,65.4,2.78,574.6,5.08,32.7,0.065,0,-0.5681,0.7477,42.98,0.837,1
2025-01-13 13:00:00,meter_1,urban,48.12,231.83,82.18,0.73,49.9,21.5,53.3,7.68,822.3,12.4,13.6,0.444,0,0.6464,-0.4009,25.13,0.797,1
2025-01-13 14:00:00,meter_2,urban,39.61,229.06,46.21,0.79,49.82,1.2,51.4,14.88,562.7,10.71,15.6,0.851,1,-1.0804,-2.2152,29.95,0.153,1
2025-01-13 15:00:00,meter_3,urban,34.68,226.78,98.33,0.9,51.32,14.2,42.6,9.79,964.4,1.2,68.4,0.077,0,0.076,0.4764,42.11,0.364,1
2025-01-13 16:00:00,meter_4,urban,26.3,237.82,78.69,0.75,51.03,19.9,62.8,0.92,217.2,1.63,2.0,0.356,0,2.6342,0.5994,1.96,0.1,1
2025-01-13 17:00:00,meter_5,suburban,4.79,235.68,77.39,0.72,50.15,21.9,66.2,7.88,714.1,12.86,11.8,0.9,0,-1.1487,-1.5492,18.47,0.849,0
2025-01-13 18:00:00,meter_6,urban,47.93,240.03,74.81,0.8,50.21,7.3,68.8,7.45,369.9,9.3,84.4,0.118,0,-0.7473,-0.4539,40.88,0.323,1
2025-01-13 19:00:00,meter_7,rural,38.04,223.72,15.15,0.93,49.88,13.0,16.3,2.16,279.0,19.42,84.5,0.311,0,-0.0939,-0.623,40.79,0.439,1
2025-01-13 20:00:00,meter_8,rural,32.13,233.4,21.8,0.82,49.48,30.0,66.8,13.8,180.4,13.57,32.9,0.778,0,-2.9423,0.81,42.51,0.324,1
2025-01-13 21:00:00,meter_9,urban,38.07,224.58,46.45,0.9,49.91,37.4,95.8,6.61,552.5,0.2,8.8,0.543,0,-1.4268,-1.5492,8.88,0.31,1
2025-01-13 22:00:00,meter_10,urban,36.34,219.42,26.47,0.87,50.39,33.8,58.7,14.92,215.5,9.62,70.5,0.832,0,0.3107,0.1068,35.44,0.747,1
2025-01-13 23:00:00,meter_11,rural,32.04,229.59,41.58,0.71,50.65,20.4,74.4,6.3,200.4,8.29,36.0,0.112,0,-0.1757,-2.3397,7.75,0.748,1
2025-01-14 00:00:00,meter_12,rural,49.04,220.77,88.86,1.0,50.5,13.5,60.1,9.12,990.5,2.13,4.5,0.921,0,1.0547,0.3795,39.36,0.518,1
2025-01-14 01:00:00,meter_13,suburban,45.22,241.74,82.45,0.71,49.25,10.0,86.9,1.57,801.7,18.46,15.8,0.935,0,-0.2381,0.1251,12.63,0.658,1
2025-01-14 02:00:00,meter_14,rural,32.51,221.38,63.04,0.99,49.86,0.6,93.7,6.81,748.3,16.1,13.7,0.155,0,-0.3261,-0.511,37.02,0.512,1
2025-01-14 03:00:00,meter_15,suburban,34.81,233.64,85.83,0.86,49.27,-0.2,26.6,3.58,794.1,4.6,58.9,0.034,0,-0.7029,1.4283,23.02,0.029,1
2025-01-14 04:00:00,meter_16,suburban,3.05,223.97,78.4,0.99,50.58,26.0,49.3,12.53,968.9,5.12,89.8,0.99,0,-0.3428,-2.6231,49.32,0.066,0
2025-01-14 05:00:00,meter_17,suburban,33.66,232.77,42.96,0.73,49.79,6.7,45.3,11.76,573.3,0.64,79.3,0.482,0,-1.2116,-0.0182,29.2,0.384,1
2025-01-14 06:00:00,meter_18,suburban,2.69,224.76,20.19,0.85,49.98,6.5,46.5,12.36,220.2,5.93,54.7,0.572,0,-0.1475,1.1976,31.81,0.75,0
2025-01-14 07:00:00,meter_19,suburban,29.62,217.43,51.47,0.75,50.24,39.9,21.3,10.85,862.2,11.69,42.2,0.616,0,-0.9713,0.1288,18.72,0.913,1
2025-01-14 08:00:00,meter_20,urban,49.97,234.84,73.65,0.72,51.38,3.5,83.2,12.49,742.7,8.42,61.9,0.79,0,-1.2108,1.3661,36.86,0.03,1
2025-01-14 09:00:00,meter_21,rural,28.01,227.65,43.7,0.89,50.13,1.7,13.2,3.01,414.3,19.39,44.4,0.812,0,-0.6395,-0.4506,25.0,0.368,1
2025-01-14 10:00:00,meter_22,suburban,23.92,232.86,66.71,0.76,49.88,-0.6,57.5,6.78,473.6,1.12,24.6,0.194,0,0.4512,-0.1672,1.39,0.224,0
2025-01-14 11:00:00,meter_23,rural,15.99,225.71,9.52,0.88,49.38,21.1,69.6,10.38,411.3,11.83,67.9,0.237,0,0.1423,1.2333,30.62,0.815,0
2025-01-14 12:00:00,meter_24,rural,6.47,216.72,74.83,0.73,50.73,23.3,28.7,9.56,929.9,17.17,87.3,0.877,0,0.6676,0.8946,41.61,0.846,0
2025-01-14 13:00:00,meter_25,suburban,36.69,240.83,81.29,0.8,49.91,11.4,91.5,10.75,343.5,9.61,37.3,0.82,0,-0.9232,2.3993,12.22,0.206,1
2025-01-14 14:00:00,meter_26,urban,10.03,237.37,70.71,0.93,50.83,19.1,85.5,3.36,963.5,0.06,84.2,0.618,0,-0.0132,0.1028,11.44,0.711,0
2025-01-14 15:00:00,meter_27,suburban,6.21,224.33,96.73,0.83,50.55,30.5,52.4,1.48,910.3,4.86,43.1,0.995,0,1.7018,0.2002,30.64,0.732,0
2025-01-14 16:00:00,meter_28,urban,21.38,230.7,82.68,0.89,49.77,31.8,47.0,13.75,630.5,6.48,40.1,0.735,0,1.3975,-0.4614,40.99,0.177,0
2025-01-14 17:00:00,meter_29,rural,39.87,240.42,90.32,0.89,49.3,38.1,31.3,8.4,579.8,19.32,2.8,0.216,0,-1.2746,-0.2041,12.86,0.434,1
2025-01-14 18:00:00,meter_30,urban,37.38,225.43,93.36,0.95,50.14,32.1,75.7,2.31,370.1,18.24,69.5,0.847,0,-1.0084,1.0781,46.65,0.62,1
2025-01-14 19:00:00,meter_31,urban,3.22,226.98,80.15,0.8,49.69,20.4,21.9,11.9,18.3,18.98,80.8,0.415,0,1.6975,-0.0003,46.41,0.026,0
2025-01-14 20:00:00,meter_32,urban,23.03,232.44,67.46,0.91,50.02,3.1,71.2,13.72,127.6,16.52,66.4,0.036,0,0.4516,-0.8073,10.43,0.405,0
2025-01-14 21:00:00,meter_33,rural,26.36,225.41,0.67,0.99,50.52,-0.5,85.8,2.54,754.2,7.03,15.1,0.321,0,-0.1907,-0.3761,13.56,0.155,1
2025-01-14 22:00:00,meter_34,rural,32.41,238.57,46.64,0.92,49.17,-2.5,30.6,12.26,471.5,18.12,10.3,0.764,0,-0.3024,-0.0903,35.18,0.542,1
2025-01-14 23:00:00,meter_35,urban,32.68,228.31,57.16,0.85,50.13,25.0,88.0,14.0,149.8,19.63,57.3,0.96,0,0.2275,-0.7425,47.61,0.843,1
2025-01-15 00:00:00,meter_36,urban,18.55,222.16,30.47,0.89,50.38,31.3,13.0,14.08,264.0,7.0,40.2,0.276,0,0.24,-0.458,35.64,0.525,0
2025-01-15 01:00:00,meter_37,suburban,28.25,236.09,31.88,0.92,50.4,17.9,92.2,13.71,947.8,5.21,42.9,0.247,0,-0.5332,-0.9998,22.52,0.036,1
2025-01-15 02:00:00,meter_38,urban,24.31,218.58,96.12,0.88,49.32,-2.5,20.7,8.2,367.1,10.94,96.8,0.564,0,-0.1632,-0.4226,8.87,0.03,0
2025-01-15 03:00:00,meter_39,suburban,44.31,250.15,89.18,0.71,50.21,19.1,68.1,5.34,907.7,3.74,72.4,0.812,0,-0.5682,1.1662,23.32,0.606,1
2025-01-15 04:00:00,meter_40,urban,26.75,245.82,84.93,0.76,50.6,37.1,32.5,0.11,304.6,0.65,41.2,0.747,0,0.1687,0.0484,30.54,0.328,1
2025-01-15 05:00:00,meter_41,suburban,22.33,235.13,40.66,0.94,50.17,21.9,85.3,0.91,543.2,18.92,1.9,0.56,0,-0.7376,2.4613,16.88,0.573,0
2025-01-15 06:00:00,meter_42,rural,20.52,234.29,1.47,0.78,49.94,31.4,56.1,6.43,20.5,18.51,3.4,0.631,0,-1.2677,-0.7639,25.76,0.164,0
2025-01-15 07:00:00,meter_43,urban,28.84,233.82,8.11,0.92,50.57,31.0,22.2,5.99,521.9,3.25,68.5,0.242,0,1.4754,0.4855,6.95,0.777,1
2025-01-15 08:00:00,meter_44,urban,40.3,225.11,31.29,0.81,49.65,36.9,61.4,2.77,636.9,8.15,83.8,0.433,0,-0.0696,0.2222,22.88,0.861,1
2025-01-15 09:00:00,meter_45,urban,27.15,232.97,1.67,0.86,49.24,29.7,46.7,5.93,234.3,16.62,70.8,0.255,0,1.6971,0.6504,4.99,0.889,1
2025-01-15 10:00:00,meter_46,urban,33.25,220.77,1.81,0.72,49.9,28.6,69.5,2.62,578.9,13.22,40.6,0.884,0,-1.9323,-0.6061,2.93,0.304,1
2025-01-15 11:00:00,meter_47,suburban,37.02,235.04,91.67,0.75,50.27,5.5,89.4,12.73,647.2,7.9,3.1,0.113,0,-1.4495,-0.3685,42.93,0.661,1
2025-01-15 12:00:00,meter_48,urban,26.25,238.68,70.65,0.99,50.52,-2.3,46.8,4.47,686.9,14.88,96.7,0.68,0,0.4668,0.4073,10.65,0.279,1
2025-01-15 13:00:00,meter_49,rural,21.63,226.22,30.96,0.97,50.27,18.3,36.1,8.98,776.4,17.94,98.6,0.26,0,-0.0687,-0.5047,28.97,0.763,0
2025-01-15 14:00:00,meter_50,rural,43.89,224.05,13.35,0.9,50.42,0.6,11.3,7.54,311.3,18.52,54.9,0.476,0,-1.1577,-1.7735,7.87,0.121,1
2025-01-15 15:00:00,meter_51,urban,21.17,217.88,51.21,0.84,50.52,38.3,61.7,0.78,567.8,7.58,7.1,0.299,0,1.1365,1.3105,13.5,0.763,0
2025-01-15 16:00:00,meter_52,rural,23.37,244.58,0.63,0.9,49.83,8.0,46.2,14.13,981.6,3.47,54.1,0.323,0,-0.8699,0.8881,18.39,0.44,0
2025-01-15 17:00:00,meter_53,urban,49.52,224.84,93.85,0.89,49.93,33.4,43.7,7.91,898.1,18.26,89.2,0.26,0,1.1986,-0.4171,7.61,0.856,1
2025-01-15 18:00:00,meter_54,urban,0.51,228.01,41.54,0.87,50.64,12.4,26.5,4.88,952.7,1.85,68.0,0.753,0,-0.0704,0.2183,2.78,0.739,0
2025-01-15 19:00:00,meter_55,rural,9.68,233.0,40.29,0.72,49.39,9.5,48.7,2.37,386.1,14.43,72.0,0.366,0,-1.0699,1.0068,43.92,0.377,0
2025-01-15 20:00:00,meter_56,urban,19.51,232.82,39.12,0.89,50.21,37.1,98.6,5.08,786.9,2.81,8.5,0.726,0,-0.6687,1.3442,1.09,0.904,0
2025-01-15 21:00:00,meter_57,rural,46.66,237.47,7.03,0.93,49.64,11.3,36.8,0.31,619.9,7.79,10.7,0.456,0,1.3722,0.1043,3.54,0.283,1
2025-01-15 22:00:00,meter_58,suburban,3.97,226.21,63.87,1.0,50.55,12.6,64.0,5.45,82.7,8.23,12.7,0.547,0,-0.2977,-0.5854,40.35,0.967,0
2025-01-15 23:00:00,meter_59,urban,0.97,218.61,73.33,0.7,49.99,-0.2,79.9,7.97,824.0,3.18,90.4,0.543,0,0.9723,1.4643,14.46,0.767,0
2025-01-16 00:00:00,meter_60,suburban,3.11,216.86,67.64,0.92,50.0,25.2,77.4,13.08,677.1,18.45,52.6,0.976,0,1.4004,0.0947,36.28,0.991,0
2025-01-16 01:00:00,meter_61,rural,4.88,224.21,13.93,0.87,50.86,8.0,39.6,10.31,198.9,0.05,79.2,0.367,0,-0.0804,-0.1472,7.74,0.054,0
2025-01-16 02:00:00,meter_62,suburban,2.36,220.48,57.93,0.83,49.46,21.4,65.0,1.67,79.7,17.88,11.5,0.208,0,-0.2232,0.2632,12.25,0.274,0
2025-01-16 03:00:00,meter_63,suburban,24.25,226.96,56.99,0.74,50.11,21.6,88.4,2.22,837.0,17.68,92.8,0.912,0,-0.405,1.1547,28.85,0.741,0
2025-01-16 04:00:00,meter_64,rural,29.25,243.08,86.85,0.82,49.91,27.4,11.4,6.42,78.9,6.34,82.1,0.175,0,0.3521,-0.0388,49.44,0.922,1
2025-01-16 05:00:00,meter_65,suburban,13.95,226.23,37.97,0.81,50.27,28.5,49.2,2.94,91.4,14.09,22.5,0.834,0,1.5059,0.986,4.14,0.029,0
2025-01-16 06:00:00,meter_66,suburban,20.22,226.22,37.21,0.79,50.96,18.2,30.2,0.42,427.4,5.06,87.4,0.15,0,-1.227,-0.2085,20.33,0.0,0
2025-01-16 07:00:00,meter_67,rural,5.04,229.84,61.89,0.92,49.7,9.9,45.0,12.08,134.8,15.18,26.3,0.659,1,0.2192,0.6091,2.63,0.256,0
2025-01-16 08:00:00,meter_68,suburban,17.15,225.94,63.34,0.91,49.4,32.7,47.4,0.29,913.7,11.22,20.5,0.151,0,0.1759,-0.9481,10.36,0.853,0
2025-01-16 09:00:00,meter_69,rural,26.36,229.33,46.98,0.88,49.6,8.9,77.2,12.46,470.3,6.0,26.4,0.923,0,-1.8042,1.0696,45.42,0.767,1
2025-01-16 10:00:00,meter_70,suburban,36.75,235.41,44.36,0.98,49.88,17.8,18.4,2.16,569.2,8.0,91.0,0.565,0,-0.8875,-0.676,5.27,0.34,1
2025-01-16 11:00:00,meter_71,rural,0.67,238.85,49.47,0.8,50.03,13.1,56.1,14.62,928.1,13.8,91.6,0.329,0,-0.6825,0.4593,42.91,0.002,0
2025-01-16 12:00:00,meter_72,rural,23.63,240.03,86.12,0.77,50.06,33.5,60.8,9.06,530.3,18.12,32.9,0.14,0,0.764,-1.4866,9.3,0.555,0
2025-01-16 13:00:00,meter_73,suburban,15.2,250.57,46.17,0.9,50.9,14.4,54.5,11.02,353.6,2.61,70.5,0.371,0,0.939,0.0248,43.16,0.238,0
2025-01-16 14:00:00,meter_74,suburban,42.71,235.69,94.0,0.76,50.81,12.4,75.9,1.66,797.2,11.43,67.6,0.705,0,-1.8754,0.1881,27.13,0.746,1
2025-01-16 15:00:00,meter_75,suburban,35.92,252.34,50.45,0.79,50.65,26.0,44.5,12.93,442.9,5.07,80.7,0.385,0,0.6392,-0.6813,43.97,0.446,1
2025-01-16 16:00:00,meter_76,urban,29.66,222.24,94.93,0.77,51.26,22.1,95.0,12.59,318.5,16.03,29.7,0.246,0,0.5099,-0.1098,8.01,0.679,1
2025-01-16 17:00:00,meter_77,urban,14.22,250.91,83.3,0.72,50.41,-0.2,53.4,9.79,723.2,1.4,51.0,0.577,0,0.5784,0.2621,38.22,0.852,0
2025-01-16 18:00:00,meter_78,urban,45.56,226.2,36.31,0.95,50.55,17.9,61.4,7.53,801.6,13.78,66.8,0.418,0,0.1527,0.5633,34.19,0.536,1
2025-01-16 19:00:00,meter_79,rural,2.73,227.18,86.38,0.78,50.4,28.1,84.3,10.82,791.7,3.5,2.6,0.166,0,0.9504,0.1001,27.38,0.336,0
2025-01-16 20:00:00,meter_80,suburban,5.92,228.8,11.1,0.84,50.32,39.6,34.8,0.09,977.7,11.93,37.7,0.154,0,1.1715,1.3324,40.62,0.77,0
2025-01-16 21:00:00,meter_81,rural,19.89,227.81,92.51,0.71,50.2,23.3,16.8,8.89,786.7,16.71,69.6,0.707,0,-1.6339,1.1583,32.59,0.265,0
2025-01-16 22:00:00,meter_82,urban,6.66,230.86,63.2,0.91,49.8,11.7,73.7,12.71,769.9,15.1,25.3,0.975,1,-0.0487,-0.0306,43.91,0.892,0
2025-01-16 23:00:00,meter_83,suburban,47.84,224.2,5.53,0.8,49.38,5.2,53.5,5.35,857.5,15.06,95.8,0.233,0,-0.2545,-1.3303,19.36,0.071,1
2025-01-17 00:00:00,meter_84,rural,40.0,238.3,64.46,0.92,49.93,34.3,90.7,1.62,0.2,10.36,3.0,0.773,0,-0.5727,-0.4871,29.7,0.835,1
2025-01-17 01:00:00,meter_85,suburban,13.32,224.47,97.43,0.82,50.28,31.7,98.4,6.31,362.4,17.81,95.8,0.088,0,-0.4545,-2.2291,43.59,0.092,0
2025-01-17 02:00:00,meter_86,rural,29.63,236.56,7.07,0.76,50.04,5.5,45.9,10.91,737.6,11.76,21.7,0.382,0,0.1868,-0.1831,11.13,0.056,1
2025-01-17 03:00:00,meter_87,suburban,49.13,245.28,55.51,0.85,49.47,4.0,47.4,1.61,599.7,18.35,4.9,0.507,0,-1.2966,1.4018,24.54,0.363,1
2025-01-17 04:00:00,meter_88,urban,44.27,226.43,74.8,0.74,49.92,27.2,46.7,3.09,177.6,10.93,29.2,0.269,0,0.6706,0.791,48.06,0.957,1
2025-01-17 05:00:00,meter_89,urban,30.24,237.94,81.04,0.83,49.89,9.2,39.2,2.21,303.7,10.12,78.6,0.53,0,-0.3691,0.0835,23.94,0.983,1
2025-01-17 06:00:00,meter_90,suburban,45.23,235.59,41.44,0.8,49.97,8.8,80.4,11.95,336.8,4.45,75.2,0.883,0,0.8746,-0.7275,13.02,0.202,1
2025-01-17 07:00:00,meter_91,rural,49.46,252.53,20.5,0.97,50.25,1.9,78.3,0.94,567.8,10.9,20.9,0.944,0,-0.6199,0.1223,17.88,0.149,1
2025-01-17 08:00:00,meter_92,urban,37.3,224.95,4.33,0.72,50.35,6.9,53.1,10.3,831.6,2.81,19.7,0.101,0,-0.6741,2.1312,44.31,0.353,1
2025-01-17 09:00:00,meter_93,urban,3.72,237.95,58.01,0.91,49.75,14.2,14.0,5.5,932.5,17.39,64.3,0.272,0,-0.9455,1.4877,47.77,0.337,0
2025-01-17 10:00:00,meter_94,urban,20.38,213.74,45.35,0.75,50.49,28.0,37.9,11.34,750.1,13.52,45.8,0.979,0,-0.6144,-0.1503,47.53,0.76,0
2025-01-17 11:00:00,meter_95,suburban,41.97,225.04,94.88,0.8,50.57,10.1,36.3,14.47,843.0,19.87,79.2,0.27,0,-0.8014,-1.4819,35.1,0.444,1
2025-01-17 12:00:00,meter_96,suburban,11.91,233.53,6.15,0.82,50.16,9.8,83.0,1.72,470.1,1.84,2.4,0.693,0,0.4347,2.2081,25.73,0.78,0
2025-01-17 13:00:00,meter_97,rural,41.62,243.93,68.57,0.97,50.33,7.8,17.9,4.72,389.8,4.81,61.0,0.253,0,1.0471,-0.7288,9.54,0.749,1
2025-01-17 14:00:00,meter_98,rural,6.46,217.74,2.59,0.77,50.49,16.5,82.5,12.15,392.7,17.54,73.1,0.356,0,0.3879,0.5301,6.6,0.578,0
2025-01-17 15:00:00,meter_99,rural,2.82,237.86,17.23,0.73,49.45,3.1,70.2,3.99,616.0,7.91,99.3,0.191,0,-0.0774,-1.5587,3.46,0.834,0
2025-01-17 16:00:00,meter_0,suburban,19.51,229.37,45.41,0.8,50.53,16.9,75.9,3.23,124.2,9.33,67.9,0.856,0,0.4869,-0.3231,1.38,0.196,0
2025-01-17 17:00:00,meter_1,suburban,2.32,214.78,45.54,0.73,49.6,26.7,48.9,12.38,579.5,17.21,23.2,0.883,0,-0.0364,-1.5628,43.97,0.162,0
2025-01-17 18:00:00,meter_2,rural,47.88,231.82,68.6,0.74,49.65,-3.7,71.2,14.81,665.1,10.44,10.8,0.297,0,0.0286,-1.1619,40.55,0.751,1
2025-01-17 19:00:00,meter_3,rural,41.4,247.09,91.03,0.87,50.1,-4.6,64.8,8.35,438.9,3.87,64.1,0.824,0,-0.3066,-0.9247,28.61,0.245,1
2025-01-17 20:00:00,meter_4,suburban,40.14,218.8,63.94,0.72,48.93,-1.6,79.2,4.17,953.2,17.84,52.3,0.358,0,0.8366,0.477,49.94,0.003,1
2025-01-17 21:00:00,meter_5,rural,31.67,228.9,95.36,0.71,50.09,19.1,50.2,5.98,608.2,0.62,89.9,0.099,0,-2.5659,-0.0961,47.68,0.912,1
2025-01-17 22:00:00,meter_6,urban,11.21,220.13,88.17,0.91,50.49,33.5,52.6,2.55,220.0,17.91,72.7,0.758,0,-2.1328,2.7123,32.93,0.623,0
2025-01-17 23:00:00,meter_7,suburban,26.15,225.31,58.49,0.81,49.18,-4.8,67.9,11.43,479.2,1.01,51.0,0.596,0,1.0272,1.1338,23.5,0.445,1
2025-01-18 00:00:00,meter_8,rural,30.07,244.32,83.4,0.74,50.54,37.1,19.7,11.6,675.4,13.32,40.4,0.274,0,-0.1965,1.1555,8.03,0.726,1
2025-01-18 01:00:00,meter_9,suburban,26.49,227.28,64.29,0.78,49.65,-0.2,49.3,13.13,323.6,1.43,40.4,0.253,1,0.9172,0.5037,26.02,0.333,1
2025-01-18 02:00:00,meter_10,urban,13.38,244.02,7.95,0.89,50.1,32.9,97.5,0.4,79.6,14.12,22.6,0.976,0,-0.6081,0.2761,8.31,0.954,0
2025-01-18 03:00:00,meter_11,suburban,26.0,241.09,74.08,0.78,49.72,16.7,13.4,8.43,583.4,0.68,1.7,0.863,0,1.6742,1.1891,20.22,0.069,1
2025-01-18 04:00:00,meter_12,suburban,24.81,226.37,9.58,0.85,50.29,24.7,38.4,3.21,947.9,16.85,57.5,0.81,0,-0.1365,-2.3812,47.16,0.641,0
2025-01-18 05:00:00,meter_13,suburban,49.82,224.97,59.45,0.74,50.51,18.0,38.3,5.11,485.1,9.32,21.2,0.128,0,0.4494,-0.6222,17.43,0.777,1
2025-01-18 06:00:00,meter_14,suburban,44.92,221.04,70.29,0.88,50.32,16.5,67.0,11.77,906.1,1.87,20.8,0.755,0,-0.4471,-1.3605,8.06,0.469,1
2025-01-18 07:00:00,meter_15,urban,23.44,220.69,6.75,0.79,50.0,32.6,19.5,2.88,835.0,14.14,12.5,0.215,0,-0.8971,-1.8843,29.33,0.755,0
2025-01-18 08:00:00,meter_16,suburban,31.34,233.53,23.16,0.89,49.76,29.0,66.6,9.58,147.4,9.79,19.0,0.977,0,-1.7409,-0.7687,30.32,0.927,1
2025-01-18 09:00:00,meter_17,suburban,37.52,229.8,91.58,0.94,49.97,16.8,18.6,9.82,708.2,3.82,3.2,0.052,0,0.7857,-1.1478,10.09,0.744,1
2025-01-18 10:00:00,meter_18,rural,2.23,223.76,61.67,0.88,50.33,0.0,18.5,14.31,435.5,0.31,67.4,0.352,0,0.3954,1.1942,10.23,0.309,0
2025-01-18 11:00:00,meter_19,suburban,44.8,214.51,24.7,0.79,50.35,0.2,75.5,11.63,250.2,8.36,40.1,0.429,0,0.0937,0.0916,49.48,0.562,1
2025-01-18 12:00:00,meter_20,rural,43.08,231.06,69.1,0.78,50.28,31.1,39.2,12.05,686.9,1.71,56.2,0.824,0,-1.1386,-2.01,12.54,0.912,1
2025-01-18 13:00:00,meter_21,urban,23.14,225.3,59.72,0.8,49.36,18.8,98.0,7.97,742.7,1.88,63.7,0.766,0,1.4155,0.314,41.99,0.449,0
2025-01-18 14:00:00,meter_22,urban,19.86,228.05,50.21,0.75,49.99,16.7,13.4,2.8,179.9,5.35,97.2,0.375,0,0.1059,-1.0122,23.78,0.682,0
2025-01-18 15:00:00,meter_23,urban,14.01,233.05,97.62,0.75,49.68,25.6,50.1,6.38,914.4,12.61,6.8,0.566,0,0.7029,0.0623,22.03,0.466,0
2025-01-18 16:00:00,meter_24,urban,24.1,204.98,68.38,0.94,50.33,33.6,20.2,8.24,751.1,10.6,41.8,0.836,0,-0.003,0.3937,15.1,0.121,0
2025-01-18 17:00:00,meter_25,rural,2.7,214.67,37.61,0.82,49.62,23.3,41.6,10.18,933.4,1.38,24.6,0.018,0,-1.0894,-0.7505,38.8,0.059,0
2025-01-18 18:00:00,meter_26,suburban,42.68,252.96,80.03,0.83,50.23,29.3,99.8,9.12,317.1,19.37,47.7,0.802,0,0.9924,0.2174,44.09,0.952,1
2025-01-18 19:00:00,meter_27,urban,2.25,224.93,88.47,0.88,49.86,29.4,90.0,5.91,939.3,17.74,92.0,0.947,0,0.4508,0.4021,13.43,0.613,0
2025-01-18 20:00:00,meter_28,suburban,16.79,204.83,12.61,0.88,49.06,11.0,14.3,3.98,368.5,5.18,72.4,0.032,0,-0.1814,-0.1643,5.21,0.104,0
2025-01-18 21:00:00,meter_29,rural,46.61,215.5,20.14,0.72,50.47,7.3,60.7,2.52,54.0,2.45,66.2,0.046,0,0.4337,-0.7196,7.28,0.857,1
2025-01-18 22:00:00,meter_30,rural,36.89,254.84,21.7,0.95,49.99,31.1,68.3,10.41,763.0,18.85,44.1,0.345,0,0.8175,0.0031,39.74,0.523,1
2025-01-18 23:00:00,meter_31,rural,14.43,222.97,69.15,0.75,50.64,12.0,28.9,9.68,703.5,9.22,67.1,0.088,0,0.6602,-0.1395,22.07,0.772,0
2025-01-19 00:00:00,meter_32,urban,13.01,241.59,60.34,0.92,49.17,35.7,23.1,10.31,597.9,6.22,3.2,0.479,1,-1.7113,0.3165,7.03,0.127,0
2025-01-19 01:00:00,meter_33,suburban,0.75,231.21,61.94,0.93,49.85,-1.9,91.4,5.59,489.9,9.81,58.6,0.729,0,-1.4902,-0.2638,17.34,0.907,0
2025-01-19 02:00:00,meter_34,suburban,34.94,225.15,94.08,0.91,49.89,-2.4,97.2,3.94,32.2,15.45,55.4,0.567,0,0.7328,-1.192,25.95,0.591,1
2025-01-19 03:00:00,meter_35,suburban,2.91,237.75,77.61,0.87,50.14,36.7,99.3,11.4,624.6,3.37,34.7,0.196,0,-0.6961,-0.169,42.68,0.738,0
2025-01-19 04:00:00,meter_36,rural,26.86,206.16,12.88,0.7,49.34,24.2,81.1,11.6,416.8,15.35,20.2,0.655,0,-1.0486,0.3267,32.27,0.031,1
2025-01-19 05:00:00,meter_37,urban,48.13,215.59,34.82,0.81,50.27,12.1,69.7,6.83,560.2,14.99,80.8,0.685,0,0.3721,0.1851,9.21,0.315,1
2025-01-19 06:00:00,meter_38,rural,5.92,225.08,43.6,0.88,50.96,29.0,41.1,9.18,429.3,10.79,5.4,0.932,0,-1.0789,-0.1109,8.36,0.267,0
2025-01-19 07:00:00,meter_39,rural,44.78,216.57,39.66,0.82,50.24,25.3,25.4,5.6,966.1,17.32,7.0,0.147,0,-0.4791,-0.4866,20.91,0.95,1
2025-01-19 08:00:00,meter_40,suburban,49.58,224.19,66.96,0.96,50.05,18.9,17.1,10.53,604.1,2.64,44.1,0.692,0,0.8523,-0.5383,4.22,0.185,1
2025-01-19 09:00:00,meter_41,rural,3.55,238.54,89.2,0.79,49.31,-0.6,72.4,12.54,749.2,11.91,25.3,0.911,0,-1.5141,-0.4345,37.9,0.707,0
2025-01-19 10:00:00,meter_42,suburban,44.2,231.32,30.67,0.79,49.61,31.5,80.6,10.32,936.3,8.99,74.5,0.502,0,-1.3683,1.0762,20.37,0.043,1
2025-01-19 11:00:00,meter_43,urban,26.05,243.31,55.23,0.78,49.97,34.0,84.4,7.69,591.6,8.45,63.4,0.362,0,-1.611,-0.9479,17.48,0.198,1
2025-01-19 12:00:00,meter_44,suburban,45.37,231.95,78.96,0.8,49.74,2.7,92.2,6.88,12.1,5.05,77.3,0.171,0,-0.8612,0.091,25.7,0.339,1
2025-01-19 13:00:00,meter_45,urban,28.78,239.92,41.68,0.87,50.51,33.3,89.2,9.63,34.3,7.45,32.5,0.867,0,0.0827,-1.258,35.59,0.795,1
2025-01-19 14:00:00,meter_46,suburban,33.27,229.36,16.9,0.91,50.27,34.5,100.0,10.2,702.3,2.16,74.1,0.394,0,-0.6188,0.7647,28.68,0.79,1
